Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes,Delayed
2020,2,7,0,113.0,23.0,7.49,0.38,3.12,0.0,12.02,0.0,0.0,1447.0,1
2020,2,7,2,10.0,3.0,0.61,0.13,0.39,0.0,1.87,0.0,0.0,69.0,1
2020,2,7,14,42.0,2.0,1.37,0.0,0.41,0.0,0.22,0.0,0.0,40.0,1
2020,2,7,24,65.0,13.0,1.46,0.96,4.88,0.0,5.7,0.0,0.0,889.0,1
2020,2,7,26,24.0,2.0,0.96,0.0,1.03,0.0,0.01,0.0,0.0,814.0,1
2020,2,7,27,194.0,55.0,8.69,2.31,12.42,0.28,31.29,1.0,1.0,5451.0,1
2020,2,7,29,556.0,140.0,30.49,6.28,41.5,0.29,61.45,2.0,0.0,10273.0,1
2020,2,7,37,42.0,8.0,4.28,0.0,0.89,0.0,2.83,0.0,1.0,645.0,1
2020,2,7,40,21.0,5.0,1.77,0.81,0.06,0.0,2.36,0.0,0.0,371.0,1
2020,2,7,41,55.0,13.0,6.03,1.8,3.18,0.0,1.99,0.0,0.0,1702.0,1
2020,2,7,44,101.0,14.0,2.95,1.55,5.58,0.0,3.92,1.0,1.0,992.0,1
2020,2,7,45,69.0,11.0,5.24,0.0,1.95,0.0,3.81,0.0,1.0,1268.0,1
2020,2,7,46,16.0,7.0,0.92,1.0,2.23,0.0,2.85,0.0,0.0,541.0,1
2020,2,7,47,86.0,27.0,4.1,0.66,10.19,0.0,12.05,0.0,0.0,2082.0,1
2020,2,7,48,24.0,6.0,0.83,0.0,2.31,0.0,2.85,0.0,0.0,213.0,1
2020,2,7,61,21.0,3.0,1.99,0.34,0.66,0.0,0.0,0.0,0.0,310.0,1
2020,2,7,62,16.0,4.0,1.44,0.0,1.18,0.0,1.38,0.0,0.0,147.0,1
2020,2,7,69,16.0,3.0,0.0,0.0,0.24,0.0,2.76,0.0,0.0,56.0,1
2020,2,7,71,28.0,8.0,2.23,0.0,2.36,0.0,3.41,0.0,0.0,355.0,1
2020,2,7,72,92.0,12.0,5.65,0.0,2.79,0.56,3.01,0.0,0.0,792.0,1
2020,2,7,74,8.0,1.0,0.0,0.0,0.39,0.0,0.61,0.0,0.0,23.0,1
2020,2,7,75,39.0,8.0,1.0,0.29,3.1,0.0,3.61,0.0,0.0,208.0,1
2020,2,7,89,263.0,85.0,16.79,1.31,18.91,1.0,46.99,0.0,0.0,6404.0,1
2020,2,7,94,16.0,3.0,0.57,0.0,1.23,0.0,1.2,0.0,0.0,69.0,1
2020,2,7,107,72.0,13.0,3.85,0.0,3.41,0.0,5.74,0.0,0.0,696.0,1
2020,2,7,116,40.0,5.0,2.16,1.0,0.0,0.58,1.27,0.0,0.0,537.0,1
2020,2,7,117,8.0,2.0,0.1,0.0,1.22,0.0,0.67,0.0,0.0,246.0,1
2020,2,7,120,32.0,10.0,2.74,2.0,4.86,0.0,0.4,0.0,0.0,528.0,1
2020,2,7,121,8.0,5.0,0.0,0.0,3.43,0.0,1.57,0.0,0.0,510.0,1
2020,2,7,123,37.0,8.0,2.28,1.0,4.72,0.0,0.0,0.0,0.0,308.0,1
2020,2,7,126,70.0,14.0,4.3,3.12,3.92,0.0,2.67,0.0,0.0,615.0,1
2020,2,7,127,49.0,3.0,0.96,0.0,0.58,0.0,1.46,0.0,0.0,87.0,1
2020,2,7,129,17.0,6.0,0.23,2.0,2.62,0.62,0.54,0.0,0.0,128.0,1
2020,2,7,131,298.0,108.0,22.03,1.0,42.07,0.0,42.89,2.0,0.0,6621.0,1
2020,2,7,133,107.0,25.0,7.09,0.0,10.83,0.0,7.08,0.0,0.0,1172.0,1
2020,2,7,135,88.0,11.0,3.26,0.21,4.5,0.0,3.03,0.0,0.0,460.0,1
2020,2,7,137,71.0,14.0,2.14,0.37,5.26,0.0,6.24,0.0,0.0,452.0,1
2020,2,7,141,26.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,108.0,1
2020,2,7,143,16.0,4.0,0.0,0.0,2.05,0.0,1.95,0.0,0.0,282.0,1
2020,2,7,145,11.0,2.0,0.0,0.58,1.42,0.0,0.0,0.0,0.0,145.0,1
2020,2,7,147,19.0,3.0,1.12,0.38,1.14,0.0,0.36,0.0,0.0,62.0,1
2020,2,7,149,209.0,77.0,10.0,1.23,14.67,0.0,51.1,3.0,0.0,5104.0,1
2020,2,7,150,16.0,2.0,0.0,0.0,1.09,0.0,0.91,0.0,0.0,42.0,1
2020,2,7,151,24.0,6.0,2.0,0.0,0.2,0.0,3.8,0.0,0.0,453.0,1
2020,2,7,153,16.0,5.0,0.0,0.0,1.96,0.0,3.04,0.0,0.0,155.0,1
2020,2,7,158,10.0,3.0,1.99,0.0,0.32,0.0,0.69,0.0,0.0,176.0,1
2020,2,7,168,25.0,4.0,1.95,0.0,1.27,0.0,0.78,0.0,0.0,315.0,1
2020,2,7,173,56.0,8.0,1.07,1.0,1.0,0.0,4.93,0.0,1.0,373.0,1
2020,2,7,175,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,7,176,19.0,7.0,2.79,0.14,2.1,0.0,1.97,1.0,1.0,592.0,1
2020,2,7,181,141.0,64.0,9.66,1.13,12.9,0.0,40.31,0.0,0.0,4410.0,1
2020,2,7,190,31.0,11.0,2.65,1.0,3.32,0.0,4.03,0.0,0.0,518.0,1
2020,2,7,200,676.0,109.0,26.42,7.64,28.49,1.0,45.45,1.0,0.0,8339.0,1
2020,2,7,202,78.0,23.0,7.96,1.06,6.38,0.95,6.66,0.0,0.0,3524.0,1
2020,2,7,208,60.0,14.0,2.42,0.0,3.55,0.0,8.03,0.0,0.0,774.0,1
2020,2,7,209,57.0,11.0,1.99,0.82,0.79,0.0,7.4,0.0,0.0,623.0,1
2020,2,7,214,5.0,3.0,1.0,0.0,0.11,0.0,1.89,0.0,0.0,224.0,1
2020,2,7,216,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,7,223,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,7,226,75.0,14.0,5.67,0.0,1.94,0.0,6.39,0.0,1.0,701.0,1
2020,2,7,229,58.0,13.0,2.49,0.0,7.65,0.0,2.86,0.0,0.0,354.0,1
2020,2,7,230,36.0,7.0,2.15,0.0,2.64,0.0,2.21,0.0,0.0,206.0,1
2020,2,7,231,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1
2020,2,7,239,42.0,3.0,0.0,0.0,1.82,0.0,1.18,0.0,0.0,70.0,1
2020,2,7,243,35.0,5.0,0.43,0.24,3.27,0.0,1.05,0.0,0.0,151.0,1
2020,2,7,245,8.0,3.0,0.4,0.0,1.6,0.89,0.11,0.0,0.0,100.0,1
2020,2,7,247,16.0,3.0,1.5,0.0,1.5,0.0,0.0,0.0,1.0,83.0,1
2020,2,7,249,35.0,13.0,2.24,1.56,5.44,0.37,3.39,0.0,1.0,795.0,1
2020,2,7,250,9.0,1.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,181.0,1
2020,2,7,254,45.0,6.0,2.7,0.0,0.43,0.0,2.87,0.0,0.0,361.0,1
2020,2,7,255,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,7,257,17.0,2.0,0.94,0.0,0.06,0.0,1.0,2.0,0.0,71.0,1
2020,2,7,258,8.0,1.0,0.0,0.0,0.11,0.0,0.89,0.0,0.0,47.0,1
2020,2,7,259,37.0,5.0,1.96,0.6,1.15,0.0,1.29,0.0,0.0,278.0,1
2020,2,7,263,37.0,7.0,1.08,0.0,0.64,0.0,5.29,0.0,0.0,593.0,1
2020,2,7,267,8.0,1.0,0.0,0.0,0.29,0.0,0.71,0.0,0.0,31.0,1
2020,2,7,270,60.0,12.0,4.25,2.0,4.24,0.0,1.51,1.0,1.0,725.0,1
2020,2,7,271,48.0,18.0,4.68,0.0,11.79,0.0,1.53,0.0,0.0,1095.0,1
2020,2,7,273,657.0,158.0,23.57,20.25,74.42,0.0,39.75,0.0,0.0,9111.0,1
2020,2,7,278,61.0,6.0,1.77,0.0,3.11,0.0,1.13,0.0,1.0,280.0,1
2020,2,7,280,647.0,182.0,40.94,12.4,64.93,0.82,62.92,2.0,5.0,15724.0,1
2020,2,7,283,64.0,21.0,6.33,1.0,3.75,0.0,9.92,0.0,0.0,1364.0,1
2020,2,7,288,16.0,3.0,1.27,0.0,1.43,0.0,0.3,0.0,0.0,55.0,1
2020,2,7,291,43.0,5.0,0.74,0.0,2.58,0.0,1.68,0.0,0.0,160.0,1
2020,2,7,292,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,7,295,10.0,2.0,0.79,0.0,1.21,0.0,0.0,0.0,0.0,94.0,1
2020,2,7,296,61.0,9.0,1.39,0.15,2.52,1.0,3.94,0.0,0.0,258.0,1
2020,2,7,298,23.0,4.0,1.0,0.0,1.21,0.0,1.79,0.0,0.0,119.0,1
2020,2,7,300,16.0,2.0,0.0,0.0,1.4,0.0,0.6,0.0,0.0,35.0,1
2020,2,7,301,21.0,4.0,3.13,0.0,0.0,0.0,0.87,0.0,0.0,222.0,1
2020,2,7,302,66.0,7.0,2.96,0.05,2.21,0.0,1.77,0.0,0.0,345.0,1
2020,2,7,304,26.0,4.0,1.98,0.0,0.95,0.3,0.77,0.0,0.0,467.0,1
2020,2,7,307,29.0,1.0,0.0,0.0,0.47,0.0,0.53,0.0,0.0,17.0,1
2020,2,7,308,16.0,2.0,0.84,0.0,1.16,0.0,0.0,0.0,0.0,105.0,1
2020,2,7,309,20.0,3.0,0.34,0.0,1.25,0.0,1.41,0.0,0.0,93.0,1
2020,2,7,315,8.0,1.0,0.14,0.0,0.09,0.0,0.77,0.0,0.0,22.0,1
2020,2,7,316,54.0,15.0,1.16,0.33,6.82,0.0,6.68,0.0,0.0,705.0,1
2020,2,7,318,76.0,4.0,1.98,0.0,1.29,0.0,0.74,1.0,0.0,146.0,1
2020,2,7,321,18.0,2.0,0.4,1.0,0.6,0.0,0.0,0.0,1.0,52.0,1
2020,2,7,322,54.0,9.0,1.84,0.0,1.76,1.9,3.5,0.0,0.0,523.0,1
2020,2,7,323,48.0,12.0,2.84,0.0,3.73,0.0,5.43,0.0,0.0,1030.0,1
2020,2,7,325,892.0,258.0,60.02,23.89,68.53,1.58,103.97,4.0,1.0,24351.0,1
2020,2,7,327,45.0,3.0,0.61,0.0,0.51,0.0,1.88,0.0,0.0,96.0,1
2020,2,7,331,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1
2020,2,7,335,8.0,4.0,1.95,0.0,0.92,0.0,1.13,0.0,0.0,122.0,1
2020,2,7,339,14.0,2.0,1.66,0.0,0.34,0.0,0.0,0.0,1.0,97.0,1
2020,2,7,341,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1
2020,2,7,344,194.0,64.0,10.42,4.73,27.45,0.77,20.63,2.0,2.0,5540.0,1
2020,2,7,345,23.0,5.0,1.41,1.0,2.0,0.0,0.59,0.0,0.0,157.0,1
2020,2,7,352,23.0,2.0,0.33,1.0,0.0,0.0,0.67,0.0,0.0,75.0,1
2020,2,7,354,85.0,17.0,7.0,1.3,5.71,0.0,2.99,0.0,0.0,2408.0,1
2020,2,7,357,34.0,5.0,0.0,0.0,0.22,0.0,4.78,0.0,0.0,276.0,1
2020,2,7,359,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1
2020,2,7,361,23.0,5.0,3.97,0.0,1.03,0.0,0.0,0.0,0.0,538.0,1
2020,2,7,362,24.0,3.0,0.0,0.68,1.4,0.0,0.92,0.0,0.0,207.0,1
2020,2,7,363,33.0,6.0,2.68,0.0,1.32,0.0,2.0,1.0,0.0,537.0,1
2020,2,7,367,126.0,56.0,13.94,0.72,12.3,0.0,29.04,0.0,2.0,3146.0,1
2020,2,7,369,106.0,27.0,9.71,0.0,6.94,0.0,10.35,0.0,1.0,1549.0,1
2020,2,7,374,30.0,8.0,0.0,1.0,5.53,0.0,1.47,0.0,0.0,212.0,1
2020,2,7,377,29.0,10.0,4.33,0.0,1.42,0.0,4.25,0.0,0.0,528.0,1
2020,2,8,49,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1
2020,2,8,162,2658.0,144.0,56.8,15.56,6.53,0.0,65.11,15.0,0.0,7583.0,1
2020,2,8,187,431.0,17.0,10.29,0.0,0.0,0.0,6.71,0.0,0.0,626.0,1
2020,2,8,191,29.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,1
2020,2,8,196,623.0,38.0,24.48,0.02,0.0,0.0,13.5,1.0,1.0,1267.0,1
2020,2,8,200,90.0,21.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,653.0,1
2020,2,8,202,174.0,66.0,60.11,0.65,1.0,3.16,1.08,2.0,0.0,2025.0,1
2020,2,8,212,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1
2020,2,8,213,696.0,29.0,19.39,0.79,0.0,0.74,8.08,1.0,1.0,746.0,1
2020,2,8,254,87.0,24.0,22.4,0.0,0.6,1.0,0.0,0.0,0.0,626.0,1
2020,2,8,256,1244.0,64.0,42.67,1.71,1.0,0.13,18.49,4.0,0.0,2606.0,1
2020,2,8,272,58.0,15.0,14.7,0.0,0.0,0.3,0.0,0.0,0.0,540.0,1
2020,2,8,277,29.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,1
2020,2,8,286,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1463.0,1
2020,2,8,314,58.0,18.0,17.77,0.0,0.23,0.0,0.0,0.0,0.0,528.0,1
2020,2,8,324,71.0,29.0,25.78,0.0,0.0,0.28,2.94,1.0,0.0,1286.0,1
2020,2,8,326,87.0,27.0,23.32,0.0,0.0,0.91,2.77,7.0,0.0,1212.0,1
2020,2,8,333,58.0,15.0,14.13,0.0,0.0,0.87,0.0,0.0,0.0,414.0,1
2020,2,8,338,58.0,18.0,17.87,0.0,0.0,0.0,0.13,0.0,0.0,407.0,1
2020,2,9,0,29.0,5.0,1.1,0.04,1.43,0.0,2.43,1.0,0.0,172.0,1
2020,2,9,1,158.0,19.0,7.47,0.63,5.21,0.0,5.69,6.0,0.0,751.0,1
2020,2,9,2,54.0,8.0,1.0,0.71,1.98,0.0,4.31,0.0,0.0,539.0,1
2020,2,9,6,119.0,22.0,6.03,0.06,7.96,0.0,7.96,0.0,0.0,772.0,1
2020,2,9,11,83.0,10.0,1.05,0.96,5.99,0.0,2.0,0.0,2.0,465.0,1
2020,2,9,12,29.0,3.0,1.11,0.0,1.21,0.0,0.68,0.0,0.0,89.0,1
2020,2,9,14,53.0,9.0,2.37,0.0,4.31,0.0,2.32,1.0,1.0,497.0,1
2020,2,9,15,56.0,10.0,0.27,0.09,3.36,0.0,6.28,2.0,0.0,609.0,1
2020,2,9,18,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,1
2020,2,9,24,78.0,15.0,2.2,0.52,3.48,0.0,8.8,2.0,0.0,833.0,1
2020,2,9,26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,27,56.0,16.0,3.4,0.1,5.11,0.0,7.39,6.0,0.0,900.0,1
2020,2,9,28,47.0,6.0,3.83,0.0,1.34,0.0,0.84,1.0,0.0,411.0,1
2020,2,9,30,81.0,21.0,3.98,1.44,3.68,0.0,11.9,4.0,2.0,2142.0,1
2020,2,9,31,10.0,1.0,0.0,0.0,0.38,0.0,0.63,1.0,0.0,32.0,1
2020,2,9,38,111.0,22.0,7.62,0.25,6.88,0.0,7.25,2.0,0.0,970.0,1
2020,2,9,40,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,46,82.0,11.0,1.46,0.31,6.24,0.0,2.99,3.0,0.0,695.0,1
2020,2,9,47,142.0,20.0,1.98,1.15,7.99,0.0,8.88,0.0,0.0,1295.0,1
2020,2,9,48,56.0,5.0,0.36,0.95,2.29,0.0,1.4,0.0,1.0,183.0,1
2020,2,9,50,74.0,8.0,4.42,0.0,2.1,0.0,1.48,1.0,0.0,288.0,1
2020,2,9,54,81.0,13.0,0.04,0.03,6.72,0.0,6.21,0.0,1.0,347.0,1
2020,2,9,57,126.0,23.0,7.72,0.02,6.78,0.0,8.47,0.0,0.0,960.0,1
2020,2,9,59,105.0,21.0,2.92,0.92,11.84,0.0,5.31,4.0,2.0,713.0,1
2020,2,9,61,89.0,12.0,1.04,0.66,7.22,0.0,3.08,1.0,0.0,647.0,1
2020,2,9,62,29.0,5.0,1.0,0.05,1.23,0.0,2.72,0.0,0.0,294.0,1
2020,2,9,63,101.0,15.0,3.76,0.95,6.68,0.0,3.61,2.0,0.0,616.0,1
2020,2,9,69,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,70,138.0,29.0,10.88,1.06,5.29,0.0,11.76,5.0,0.0,1607.0,1
2020,2,9,71,50.0,6.0,2.43,0.56,2.07,0.0,0.95,0.0,0.0,219.0,1
2020,2,9,72,184.0,32.0,7.42,3.06,10.29,0.0,11.23,8.0,0.0,1569.0,1
2020,2,9,75,238.0,56.0,12.07,1.99,20.48,0.0,21.47,5.0,0.0,2848.0,1
2020,2,9,76,51.0,8.0,3.53,0.0,1.74,0.0,2.73,0.0,0.0,266.0,1
2020,2,9,77,513.0,109.0,9.45,2.0,45.16,1.0,51.38,29.0,5.0,6083.0,1
2020,2,9,78,382.0,71.0,9.23,2.96,27.81,0.0,31.0,5.0,0.0,4248.0,1
2020,2,9,79,221.0,44.0,9.3,6.28,10.96,0.0,17.46,8.0,0.0,2602.0,1
2020,2,9,83,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1
2020,2,9,84,27.0,3.0,0.8,0.61,1.59,0.0,0.0,0.0,0.0,134.0,1
2020,2,9,86,116.0,14.0,5.39,0.0,7.48,0.0,1.13,0.0,0.0,556.0,1
2020,2,9,89,377.0,67.0,13.2,1.47,24.93,0.0,27.41,2.0,1.0,3890.0,1
2020,2,9,90,80.0,15.0,4.19,2.38,5.15,0.0,3.28,4.0,0.0,536.0,1
2020,2,9,94,150.0,37.0,4.54,1.34,17.11,0.0,14.01,0.0,0.0,1941.0,1
2020,2,9,95,82.0,17.0,5.19,1.59,4.58,0.0,5.65,4.0,1.0,1073.0,1
2020,2,9,96,114.0,9.0,2.3,0.0,3.43,0.0,3.27,0.0,1.0,650.0,1
2020,2,9,99,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1
2020,2,9,100,4490.0,773.0,138.95,25.65,353.37,1.06,253.96,40.0,5.0,47062.0,1
2020,2,9,104,58.0,6.0,0.42,1.72,0.39,0.0,3.46,0.0,0.0,460.0,1
2020,2,9,106,56.0,7.0,1.0,0.0,3.23,0.0,2.77,0.0,0.0,288.0,1
2020,2,9,107,69.0,12.0,1.64,1.38,1.65,0.0,7.34,4.0,0.0,749.0,1
2020,2,9,108,58.0,8.0,1.17,0.0,3.02,0.0,3.81,1.0,0.0,359.0,1
2020,2,9,117,56.0,4.0,0.0,0.13,2.04,0.0,1.83,0.0,0.0,252.0,1
2020,2,9,123,51.0,12.0,0.98,0.03,7.94,0.0,3.05,1.0,0.0,759.0,1
2020,2,9,124,38.0,5.0,0.0,1.09,3.59,0.0,0.32,0.0,0.0,275.0,1
2020,2,9,126,141.0,20.0,5.55,0.44,7.58,0.0,6.43,4.0,0.0,1039.0,1
2020,2,9,133,53.0,8.0,2.28,1.52,1.21,0.0,2.98,2.0,0.0,391.0,1
2020,2,9,135,56.0,8.0,1.81,0.65,3.18,0.0,2.37,1.0,0.0,485.0,1
2020,2,9,136,71.0,9.0,1.78,0.0,1.0,0.0,6.22,0.0,0.0,282.0,1
2020,2,9,137,26.0,4.0,0.63,0.0,1.94,0.0,1.43,1.0,0.0,276.0,1
2020,2,9,139,56.0,9.0,4.06,0.0,3.97,0.0,0.97,0.0,0.0,295.0,1
2020,2,9,140,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1
2020,2,9,142,76.0,10.0,1.96,0.0,3.03,0.0,5.01,1.0,0.0,437.0,1
2020,2,9,143,54.0,7.0,1.41,0.0,1.6,0.0,3.99,0.0,0.0,230.0,1
2020,2,9,144,62.0,14.0,3.34,1.57,3.32,0.0,5.78,0.0,0.0,770.0,1
2020,2,9,145,19.0,3.0,0.3,0.0,2.0,0.0,0.7,0.0,0.0,122.0,1
2020,2,9,146,77.0,13.0,4.07,0.99,4.07,0.0,3.87,3.0,0.0,631.0,1
2020,2,9,147,56.0,4.0,1.69,0.0,1.06,0.0,1.25,0.0,0.0,224.0,1
2020,2,9,148,156.0,23.0,6.98,0.0,6.23,0.0,9.79,0.0,0.0,1114.0,1
2020,2,9,149,132.0,24.0,5.42,1.27,11.2,0.0,6.11,2.0,0.0,932.0,1
2020,2,9,150,302.0,62.0,8.97,3.53,21.02,0.0,28.49,8.0,0.0,4269.0,1
2020,2,9,151,117.0,24.0,5.11,0.7,7.13,0.0,11.06,1.0,0.0,1281.0,1
2020,2,9,157,26.0,6.0,1.29,0.05,2.07,0.0,2.59,0.0,0.0,215.0,1
2020,2,9,164,66.0,17.0,2.79,1.31,10.15,0.0,2.76,1.0,1.0,644.0,1
2020,2,9,166,77.0,8.0,1.49,0.0,1.63,0.0,4.88,0.0,1.0,371.0,1
2020,2,9,167,52.0,4.0,1.4,0.0,1.34,0.0,1.26,2.0,0.0,323.0,1
2020,2,9,174,77.0,15.0,4.32,0.75,5.72,0.0,4.21,0.0,0.0,1170.0,1
2020,2,9,175,129.0,18.0,3.54,1.91,9.12,0.0,3.42,2.0,0.0,857.0,1
2020,2,9,179,72.0,15.0,3.42,0.1,5.14,0.0,6.35,0.0,2.0,610.0,1
2020,2,9,181,112.0,19.0,3.72,0.65,7.33,0.0,7.3,2.0,0.0,898.0,1
2020,2,9,189,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,190,79.0,17.0,4.38,2.02,7.21,0.0,3.39,0.0,0.0,700.0,1
2020,2,9,191,290.0,38.0,6.17,0.13,16.25,0.0,15.45,2.0,0.0,2433.0,1
2020,2,9,192,101.0,17.0,2.2,1.34,5.23,0.0,8.23,3.0,0.0,698.0,1
2020,2,9,198,58.0,11.0,3.41,1.35,2.4,0.0,3.84,1.0,0.0,733.0,1
2020,2,9,201,51.0,5.0,0.0,0.0,4.79,0.0,0.21,4.0,0.0,145.0,1
2020,2,9,203,14.0,2.0,1.12,0.0,0.88,0.0,0.0,0.0,0.0,101.0,1
2020,2,9,207,74.0,12.0,4.17,0.0,1.76,0.0,6.07,0.0,0.0,1316.0,1
2020,2,9,209,128.0,14.0,3.47,1.29,3.11,0.0,6.14,1.0,2.0,741.0,1
2020,2,9,210,24.0,4.0,2.15,0.0,1.0,0.0,0.85,0.0,0.0,256.0,1
2020,2,9,211,614.0,133.0,17.22,3.35,71.02,0.0,41.41,6.0,3.0,9467.0,1
2020,2,9,214,267.0,47.0,12.67,2.16,13.89,0.0,18.27,2.0,0.0,2275.0,1
2020,2,9,216,96.0,14.0,7.29,0.0,5.48,0.0,1.23,0.0,0.0,667.0,1
2020,2,9,217,83.0,15.0,4.82,2.66,2.95,0.0,4.58,3.0,0.0,884.0,1
2020,2,9,220,29.0,3.0,0.94,0.0,1.08,0.0,0.99,3.0,0.0,237.0,1
2020,2,9,221,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,223,59.0,6.0,1.46,1.02,0.45,0.0,3.07,3.0,0.0,426.0,1
2020,2,9,226,109.0,15.0,4.65,0.0,5.59,0.0,4.76,1.0,0.0,737.0,1
2020,2,9,229,104.0,23.0,7.86,1.95,7.85,0.0,5.35,1.0,0.0,1281.0,1
2020,2,9,230,72.0,8.0,3.0,0.0,2.88,0.0,2.11,0.0,0.0,350.0,1
2020,2,9,233,59.0,10.0,4.19,0.72,1.61,0.0,3.47,0.0,0.0,521.0,1
2020,2,9,235,916.0,198.0,44.14,4.85,65.88,0.26,82.87,13.0,3.0,13360.0,1
2020,2,9,239,82.0,14.0,2.46,1.2,4.11,0.0,6.24,3.0,1.0,628.0,1
2020,2,9,240,27.0,4.0,0.56,0.27,1.47,0.0,1.7,0.0,0.0,184.0,1
2020,2,9,244,29.0,4.0,1.93,0.0,1.07,0.0,1.0,0.0,0.0,117.0,1
2020,2,9,246,71.0,15.0,2.14,0.92,7.54,0.0,4.4,1.0,0.0,752.0,1
2020,2,9,247,29.0,5.0,0.33,0.0,2.99,0.0,1.67,0.0,0.0,198.0,1
2020,2,9,248,76.0,18.0,4.69,1.09,5.69,0.0,6.53,2.0,0.0,750.0,1
2020,2,9,249,56.0,10.0,1.57,0.36,4.83,0.0,3.24,0.0,0.0,706.0,1
2020,2,9,250,19.0,4.0,0.6,0.44,1.96,0.0,1.0,0.0,0.0,284.0,1
2020,2,9,252,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,2,9,253,8.0,4.0,1.43,0.0,1.89,0.0,0.68,1.0,0.0,155.0,1
2020,2,9,259,103.0,20.0,2.01,1.52,5.68,0.0,10.79,1.0,0.0,919.0,1
2020,2,9,262,5157.0,912.0,134.34,52.44,363.6,2.68,358.94,137.0,2.0,72199.0,1
2020,2,9,263,170.0,16.0,4.31,2.18,3.23,0.0,6.27,1.0,0.0,561.0,1
2020,2,9,276,65.0,13.0,1.32,0.0,3.84,0.0,7.84,1.0,0.0,887.0,1
2020,2,9,278,82.0,13.0,3.66,1.29,3.39,0.0,4.66,5.0,0.0,728.0,1
2020,2,9,283,184.0,18.0,3.6,1.08,6.76,0.0,6.56,3.0,0.0,1052.0,1
2020,2,9,285,92.0,15.0,2.1,1.17,4.21,0.0,7.51,2.0,0.0,671.0,1
2020,2,9,295,53.0,9.0,1.84,2.11,2.64,0.0,2.41,1.0,1.0,493.0,1
2020,2,9,297,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,1
2020,2,9,301,130.0,13.0,1.88,0.03,9.24,0.0,1.86,4.0,0.0,553.0,1
2020,2,9,304,238.0,30.0,7.05,0.43,8.87,0.0,13.65,3.0,0.0,1828.0,1
2020,2,9,308,58.0,5.0,0.58,0.0,4.0,0.0,0.42,2.0,1.0,145.0,1
2020,2,9,309,56.0,6.0,0.0,0.4,2.74,0.0,2.86,2.0,0.0,283.0,1
2020,2,9,311,105.0,19.0,3.34,1.44,4.55,0.0,9.67,3.0,0.0,1480.0,1
2020,2,9,315,29.0,7.0,1.06,0.0,3.93,0.0,2.01,0.0,0.0,166.0,1
2020,2,9,316,67.0,12.0,3.53,0.06,3.52,0.0,4.9,1.0,1.0,883.0,1
2020,2,9,317,58.0,3.0,1.36,0.0,1.0,0.0,0.64,0.0,0.0,103.0,1
2020,2,9,319,26.0,1.0,0.44,0.0,0.56,0.0,0.0,0.0,0.0,34.0,1
2020,2,9,321,29.0,3.0,0.09,0.0,0.52,0.0,2.39,1.0,0.0,285.0,1
2020,2,9,323,99.0,20.0,5.19,0.54,6.15,0.0,8.12,2.0,0.0,1034.0,1
2020,2,9,327,390.0,73.0,18.85,2.91,18.79,0.0,32.45,9.0,1.0,3231.0,1
